body|category|title|url
"
La válvula potosina desarrollada por investigadores en San Luis Potosí, devuelve la esperanza a pacientes delicados de Covid-19, pues tiene la función de regular el paso de oxígeno de un respirador clínico a una máscara, y además, previene el contagio de la enfermedad, y así hacer frente a la pandemia global por el coronavirus. 

José Gerardo Valdez García, estudiante del quinto semestre de odontología de 21 años de edad, en conjunto con un grupo de investigadores, entre ellos su padre, el cirujano José Valdez Tejeda y  el doctor, José Andrés Azcárate Varela, Cirujano Plástico, comenzaron con el trabajo de investigación alrededor de dos meses, a la par del inicio de la cuarentena en la entidad potosina.

José Gerardo descubrió en internet que dos atletas de Brescia, Italia, usaban máscaras estilo full face para buceo. Lo importante de estas máscaras es que cubren tres partes importantes del rostro: ojos, naríz y boca, además de implementar una válvula también llamada Charlotte, la cual conecta el respirador y la mascarilla, explicó. 



Foto: Cortesía

“Sabemos que el Covid-19 causa dificultad para respirar y a los pacientes (de coronavirus) se les administra el oxígeno, por parte de los delineadores quirúrgicos, por eso existe esa gran demanda y a la hora que colocan el ventilador sin la máscara, puede que ahí haya un contagio; ya que se puede colocar mal la mascarilla, el paciente tosa, estornude, quiera hablar y las micro gotitas de saliva pueden hacer un contagio”, mencionó José Gerardo.

“Con la máscara puesta, el virus no puede pasar, pues cubre toda la cara del paciente. Con ello, se benefician enfermeras, médicos, paramédicos, si el paciente tiene la máscara, el personal médico va a estar protegido, además de que tiene un filtro N-95”, dice José Gerardo. 

Valdez García explica que para desarrollar la válvula descargó un archivo de impresión 3D de una empresa deportiva italiana, y las pruebas de desarrollo tardaron dos meses entre el grupo de investigadores. 



Foto: Cortesía

“La válvula está hecha con un material tipo resina, para poder realizarla es por medio de un archivo y su impresión dura aproximadamente entre tres y cuatro horas, se mete a la impresora 3D y ella hace todo el trabajo”, especifió.

Ya teniendo la válvula se hicieron pruebas en el hospital de Especialidades Médicas de la Salud, en áreas como: terapia intensiva, tanto con máscara, válvula y ventilador, acción que Gerardo califica como “todo un éxito”.

El Club Rotario potosino apoyó este desarrollo y en conjunto con los investigadores donaron 30 válvulas y 30 máscaras al Hospital Central “Ignacio Morones Prieto”, el Hospital General de Soledad, Clínica No. 50 de IMSS y al Hospital de Especialidades Médicas de la Salud.



Foto: Cortesía

José Gerardo Valdez señala que la investigación y la producción de máscaras y válvulas seguirán de forma altruista para combatir el coronavirus en San Luis Potosí. “No van a salir a la venta, seguirán las donaciones a los hospitales, más ahora que los casos de Covid-19 seguirán en aumento”. 

Personal médico que las ha utilizado asegura que las máscaras son cómodas y se sienten más seguros para prevenir los contagios.
"|INICIO // OPINION // CARTONES|Con tecnología 3D, potosinos crean válvula para enfrentar el Covid-19|https://sanluis.eluniversal.com.mx/sociedad/26-05-2020/con-tecnologia-3d-potosinos-crean-valvula-para-enfrentar-el-covid-19
"
Pepe Aguilar sorprendió a sus seguidores con la interpretación de ""Just Breathe"", de Pearl Jam, como parte de una edición más de ""Desde La Azotea"".
El cantante, que posteó el video del tema en YouTube y sus redes sociales, expresó que este tema estaba muy acorde con los momentos difíciles que se viven en el mundo por la pandemia del coronavirus.
""Para esta nueva edición de 'Desde La Azotea' hicimos una versión de 'Just Breathe', una canción muy especial para mí y con un mensaje perfecto para este momento"", expresó.
En su cuenta de Instagram, donde ha recibido halagos de sus fans, hizo un llamado a valorar lo simple, como respirar.
""Este tema es un recordatorio de lo importante que es valorar algo tan simple como respirar"".

 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



OTRO MARTES, OTRA CANCIÓN #DesdeLaAzotea !!! - En esta ocasión hicimos una versión de #JustBreathe de Eddie Vedder y Pearl Jam. - Este tema es un recordatorio de lo importante que es valorar algo tan simple como respirar - Ya disponible en mi canal de YouTube! - #Carnales #JustBreathe #DesdeLaAzotea #Cuarentena #MúsicaDeAltura #RehaciendoLaHistoria #QueNoSeApagueLaMúsica #PearlJam

Una publicación compartida por  Pepe Aguilar  (@pepeaguilar_oficial) el 26 de May de 2020 a las 9:51 PDT




Hace unos días, un incendio destruyó sus terrenos.
""Es muy triste ver el sueño de mi padre hecho cenizas y poco a poco le tiene uno que dar vuelta a la página. Ahora yo voy a hacer de ahí otra historia"", expresó.
Eso, y una polémica pública con el cantante Natanael Cano, lo han mantenido en tendencia en redes sociales.
También lee: Fuego y riñas ""consumen"" a Pepe Aguilar 

rad
 
"|"INICIO // Espectáculos // Pepe Aguilar sorprende con interpretación de ""Just Breathe"", de Pearl Jam"|"Pepe Aguilar sorprende con interpretación de ""Just Breathe"", de Pearl Jam"|https://www.eluniversal.com.mx/espectaculos/pepe-aguilar-sorprende-con-interpretacion-de-just-breathe-de-pearl-jam
"
El empresario Derek Stevens ofreció mil vuelos gratis para los turistas que quieran viajar a la ciudad de Las Vegas durante la fase de reapertura, tras más de dos meses de cierres por la pandemia de Covid-19. 

El dueño de los casinos y hoteles The D, Golden Gate y de Circa Sports compró mil boletos de avión que regalará a los visitantes que programen un viaje para los primeros días de junio. 

“Obviamente, mi equipo y yo queremos que te alojes en uno de nuestros hoteles, pero si no lo haces, eso también está bien, porque Las Vegas te necesita, nuestra comunidad te necesita”, afirmó Stevens en un video difundido en sus redes sociales. 


Relacionado: Los casinos más famosos de Las Vegas abrirán sus puertas el 4 de junio 


En la grabación aseguró que se trata de una campaña para mantener a Estados Unidos volando y a Las Vegas rodando, luego de las drásticas caídas en el turismo por las medidas de confinamiento. 

Los vuelos corresponden a diferentes líneas aéreas y a una gran variedad de ciudades de la Unión Americana, para que la mayor cantidad de personas pueda viajar gratis a la ""Ciudad del Pecado"". 

En las primeras horas, la convocatoria atrajo a decenas de turistas interesados en viajar. Los vuelos desde ciudades como Atlanta, San Antonio, Orlando, Phoenix, Boston y Dallas ya están llenos.

Los boletos de avión permanecen disponibles desde ciudades como Detroit, Portland, Seattle, Minneapolis, Austin y Denver, de acuerdo con el sitio oficial del casino The D. 

 


LET’S GO!!

⁦@theDlasvegas⁩ ⁦@GoldenGateVegas⁩ ⁦@CircaLasVegas⁩ ⁦@CircaSports⁩ ⁦@LVCVA⁩ ⁦@FSELV⁩ #KeepAmericaFlying #KeepLasVegasRolling#Vegas https://t.co/Ny3hzExLuR pic.twitter.com/3zOXnF5YqW
— Derek Stevens (@DerekJStevens) May 27, 2020


 

Para obtener los vuelos gratis a Las Vegas es necesario registrarse con nombre completo, número de teléfono, correo electrónico, fecha de nacimiento y ciudad de origen. El único requisito para participar es tener más de 21 años de edad, de acuerdo con la convocatoria. 

Los boletos de avión son únicamente hacia la ciudad ubicada en Nevada y los turistas deben comprar su vuelo de regreso al terminar su viaje. 

Esta semana, los principales casinos de Las Vegas anunciaron que reabrirán sus puertas al público durante la siguiente etapa de reapertura del estado de Nevada, a partir del próximo 4 de junio. Sin embargo, tendrán estrictas medidas para evitar contagios de coronavirus, como limitaciones de la ocupación y el uso de cubrebocas obligatorio.


Visita: ¡Por fin! Los parques de Disney World ya tienen fecha de reapertura


pb
"|||https://www.viveusa.mx/destinos/dueno-de-casinos-ofrece-vuelos-gratis-las-vegas-en-la-reapertura
"
La Unidad de Inteligencia Financiera (UIF) congeló las cuentas bancarias del presidente de Cruz Azul, Guillermo Álvarez, además la de los directivos Alfredo Álvarez y Víctor Garcés.
La UIF denunció a los tres por supuestos lavado de dinero y delincuencia organizada.
La investigación de la UIF señala que los tres diseñaron un esquema para desviar recursos de la Cooperativa Cruz Azul a cuentas personales en el extranjero, señalaron Denise Maerker y Ciro Gómez Leyva en sus respectivos noticieros.
Leer más: Los 100 futbolistas con futuro incierto en la Liga MX
Los movimientos serían por mil 200 millones de pesos y se habrían dado entre los años 2013 y 2020. Las cuentas a las que fueron desviadas serían a España, Estados Unidos y otros países.
En las primeras horas del día,se dio a conocer que Billy se había amparado ante cualquier posible orden de aprehensión en su contra por autoridades del fuero común o federales.
Según informaciones, Julio Veredín Sena Velázquez, Juez Séptimo de Distrito en Amparo Penal de esta ciudad, suspendió provisionalmente cualquier mandamiento privativo de libertad contra el directivo.
"|INICIO // Universal Deportes // Futbol // UIF congela cuentas de ‘Billy’ Álvarez, Víctor Garcés y Alfredo Álvarez|UIF congela cuentas de ‘Billy’ Álvarez, Víctor Garcés y Alfredo Álvarez|https://www.eluniversal.com.mx/universal-deportes/futbol/cruz-azul-uif-congela-cuentas-de-billy-garces-y-alfredo-alvarez
"
La modelo Irina Shayk fue captada mientras se encontraba dentro de la casa de su expareja Bradley Cooper, en la ciudad de Nueva York. 

La actriz, de 34 años de edad, llegó al departamento del actor de A Star Is Born, en Manhattan, donde ya se encontraba su hija Lea.

Irina utilizó una camisa oversized de color beige, con franjas negras, blancas y rojas, de la marca Burberry. Además, llevó un short negro ajustado con el que presumió sus piernas tonificadas. 


Foto: Grosby Group 

La modelo completó su look urbano con unas botas de combate, unos calcetines y un bolso acolchado negro. En total, todo el conjunto de la marca Burberry tiene un valor de más de mil 975 dólares. 

Irina Shayk cubrió su rostro con unos lentes de sol y con un cubrebocas negro, para cumplir con las medidas fijadas por Nueva York para contener el coronavirus. 


Visita: Britney Spears presume figura de impacto y rutina de baile en Instagram


Durante su estancia de más de cuatro horas en la casa de Bradley Cooper, la modelo pidió comida a domicilio y solo ella salió a recibirla a la puerta. 

La relación entre Cooper y Shayk terminó luego de meses de rumores sobre un romance entre el actor y Lady Gaga. Sin embargo, nunca se confirmó ninguna versión. 

 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por irinashayk (@irinashayk) el 27 de May de 2020 a las 10:00 PDT




 

La pareja decidió mantenerse en contacto para criar a su hija, de tres años de edad, así que ambos se mudaron a la ciudad de Nueva York. 

Aunque ambos pasan tiempo juntos con su pequeña Lea, fuentes revelaron que la modelo comenzó a salir con el comerciante de arte Vito Schnabel, quien también ha salido con actrices como Amber Heard y Heidi Klum.

Mira en la galería de arriba más fotos de Irina Shayk. 


Lee también: Brooke Shields presume bikini neón de impacto a los 54 años


 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por irinashayk (@irinashayk) el 26 de May de 2020 a las 9:04 PDT




 

pb 
"|||https://www.viveusa.mx/showbiz/reconciliacion-captan-irina-shayk-en-la-casa-de-bradley-cooper
"
Una joyeria de Brasil fue víctima de un asalto por parte de un joven sordomudo en silla de ruedas. Según informaron desde medio locales, el asaltante con discapacidad, de 19 años de edad, ingresó al lugar en su medio de movilización y permaneció en un rincón por un par de minutos.
Testigos aseguraron que por su apariencia, el muchacho pedía limosna; sin embargo, tras quedar vacío el local, intentó robar el dinero recaudado.
""Deme todo y no llame la atención"", decía el papel apenas que le entregó al dueño de la joyería, quien pensó que se trataba de una broma.
Se negó a retirar el dinero y para entonces, el joven mostró un arma sostenida con sus pies. Uno de los trabajadores del local presenció el hecho y llamó a la Brigada Militar que terminó arrestando al joven.
Según informaron, el arma era una réplica y la nota había sido escrita por el asaltante, usando también sus pies.

Foto: Especial
""El chico vino con la silla y se quedó en la esquina. Un cliente puso 5 reales en su bolsillo antes de irse. Pensamos que quería limosna. También sentí pena y le di dinero "", expresó el comerciante.
""Pensé que era una broma. Luego sacó el arma con los pies. Esa pistola parecía real. Desde la trastienda lo vieron y llamaron a la policía"", agregó.
El joven asaltante en silla de ruedas fue detenido y testificó en presencia de un miembro de la familia que tradujo sus palabras. Debido su condición física fue puesto en libertad casi de inmediato pero aseguraron que investigarán el caso tras analizar imágenes de las cámaras internas y externas de la joyería.
 

Primer asalto a pata armada en Brasil pic.twitter.com/zvJ7GRCv12
 — WALKER BOD MOD (@WALKERBODMOD) May 27, 2020

agv
"|INICIO // Mundo // Captan cómo joven con discapacidad asalta “con los pies” joyería en Brasil|Captan cómo joven con discapacidad asalta “con los pies” joyería en Brasil |https://www.eluniversal.com.mx/mundo/captan-como-joven-con-discapacidad-asalta-con-los-pies-joyeria-en-brasil
"

PRÓLOGO: Palabras más palabras menos: “La propuesta del gobernador poblano de Morena, Miguel Barbosa para expropiar las escuelas privadas en Puebla, es una idiotez del tamaño del mundo”.

Senador Ricardo Monreal (También de Morena).

Sra. Padierna: Estuve estudiando su currículum para ver si la contrataba. Un currículum en el que ha construido su gran trayectoria. Tan fregona trayectoria, que he tomado la decisión de compartirla con mis lectores en esta Carta Semanal antes de tomar mi decisión. Por supuesto que por falta de espacio, nada más podré poner lo más relevante de su trayectoria.

¿Estamos listos? ¡Arranquemos!

1. 1985. Después de los terremotos del 19 de septiembre, usted y su marido el honorable Sr. René Bejarano, formaron la pomposa Coordinadora Única de Damnificados, cuyo objetivo era otorgarles una casa nueva en Tepito a las personas que perdieron su casa.

Lucraron de varias formas: Por supuesto que le cobraban a los damnificados por estos favores. Si estos damnificados no pagaban su cuotas… “Hasta la vista baby”, con todo y casa nueva…

También invadieron predios, chantajeaban al Gobierno de la ciudad para obtener preventas, dinero, becas, programas sociales y terrenos. Si no se los daban… ¡moles! A bloquear calles.

2. 1988. Para estas elecciones, afortunadamente su negocio había crecido tanto que cambiaron su marca a la de Unión Popular Nueva Tenochtitlán. ¡Cómete ese tamal con este nombre! Siguieron chantajeando a los jefes de gobierno en turno. Y gracias a Dios Nuestro Señor, el negocio seguía creciendo.

3. Para 1989, se consolidó el negocio contratando a los nuevos taxis piratas llamados Panteras. No importaba si las denuncias continuaban contra la Tenoch por incumplimiento. Y así siguió la empresa hasta que su honorable marido ganara las elecciones internas del PRD como presidente capitalino. ¡Woww! ¡Qué forma de progresar!

4. Llegamos a 1996. Margarita Ceniceros, exayudante suya, la denunció porque usted defraudaba a la gente. Resulta que les pedía $7 mil como enganche para su vivienda. Y ¡chin! resulta que NUNCA se las entregó.

5. 1998. ¿Cómo olvidar que su organización vendió al gobierno de la ciudad la famosa Leche Betty. Una deliciosa leche sin proteínas pero con heces FECALES.

6. 2000-2003. Delegada en Cuauhtémoc. ¿Cómo olvidarla? Si a un grupo de empresarios —entre ellos su servidor— nos cobró $2 MILLONES de MORDIDA para abrir ¡¡UNA ESCUELA!! Imagínese: el permiso ya estaba dado con anterioridad. En este trienio de oro, no podemos olvidar la lana que se llevó sacando de cada parquímetro 16% de la utilidad para ¡su bolsa!

7. 2004. Los famosos videoescándalos.

8. 2018. Vicepresidenta de la Cámara de Diputados.

9. 2019. Su sobrino Felipe de Jesús, vengándose de Rosario Robles a nombre de la familia Bejarano. Sobrino que liberó a 29 presuntos integrantes de la Unión de Tepito detenidos en espectacular operativo unos días antes.

10. 2020. Su cereza en el pastel: La propuesta más asquerosa, estúpida, inmoral, idiota, tonta, ignorante, que usted haya presentado en toda su carrera: EXTINGUIR los 44 fideicomisos de apoyo a diferentes grupos sociales, incluyendo el Fonden, el Fondo para atender los desastres naturales y Fidecine el fondo para apoyar a la producción del cine.

Sra. Padierna: Después de leer su currículum detalladamente, le informo que mis lectores y su servidor tomamos la decisión de: ¡¡NUNCA CONTRATARLA!!

Usted y el diputado Mario Delgado son unos SERVILES del gobierno federal y unos TRAIDORES a la patria.

Así están ustedes de Morena.

[email protected]
"|"
OPINIÓN
//
Carlos Alazraki
//
LAS CARTAS DE ALAZRAKI
"|Carta dirigida a Dolores Padierna (otra de Morena, que ya se volvió loca)|https://www.eluniversal.com.mx/opinion/carlos-alazraki/carta-dirigida-dolores-padierna-otra-de-morena-que-ya-se-volvio-loca
"
Tras una reunión en Palacio Nacional, esta noche el presidente Andrés Manuel López Obrador y su gabinete legal y ampliado acordaron que cada estado implementará un semáforo de riesgo para transitar a la ""nueva normalidad"" tras el fin de la Jornada de Sana Distancia, y donde también se avaló dar luz verde al Ejecutivo federal para reiniciar la próxima semana sus giras por el interior del país. 
Al salir del encuentro, Jorge Alcocer Varela, titular de Salud (Ssa), señaló que será este viernes en la conferencia de prensa en Palacio Nacional que encabezará el presidente López Obrador cuando se den a conocer detalladamente los pormenores del regreso a los planteles educativos. 

- ¿Habrá semáforo por regiones?
- No.

- ¿Será uno nacional?
-No, de acuerdo a los estados.
También lee: No habrá regreso a la normalidad el 1 de junio

- ¿Hay un pacto o una negociación con los gobernadores?
- “No, hay un acuerdo y una suma de intereses de todos y un consenso que es lo que necesitamos sacar. Cada estado tiene su capacidad ejecutiva de modificarlo siempre hacia mejorar las instancias que lo están haciendo y no para disminuirlo. Pero estamos, vamos bien”. 
Mientras que Luis Antonio Ramírez Pineda, director General del ISSSTE, informó que en la reunión del gabinete se avaló que el presidente López Obrador retome sus giras y los eventos que tenga se tendrán que seguir todos los protocolos de higiene para evitar contagios. 

- “¿Se avaló la gira?”
- “Sí, sí, la verdad es que muy bien, estamos muy optimistas de que estamos por llegar a una etapa en la que podemos ir liberando poco a poco las actividades.

-“¿Se avaló (la gira) con algunas restricciones?”
- Los mismo cuidados que tenemos, pero sí va haber gira. Mañana se van a dar a conocer todos estos detalles
También lee: Sí voy a salir de gira la próxima semana, asegura AMLO
En tanto que Zoé Robledo, titular del Instituto Mexicano del Seguro Social (IMSS), pidió a la población no perderse la conferencia de prensa matutina del presidente López Obrador, pues adelantó que se darán explicaciones sobre la nueva normalidad, entre ellos, el retorno de la actividad económica del país. 

- “¿Licencias a empresas?”, se le preguntó. 
- “No son licencias, es el mecanismo que se estableció en el acuerdo que se publicó en el Diario Oficial de la Federación. Se decidió que a partir del 1 de junio van a haber tres industrias también esenciales, como las otras que están actualmente: la minería, la industria automotriz y también la construcción.
“Hemos estado trabajando mucho con todas las cámaras, con los gobiernos estatales y mañana es lo que vamos a dar a conocer en la mañanera”, dijo el titular del IMSS.
ardm/rcr
"|INICIO // Nación // Política // Cada estado tendrá un semáforo de riesgo, acuerdan en reunión de gabinete|Cada estado tendrá un semáforo de riesgo, acuerdan en reunión de gabinete|https://www.eluniversal.com.mx/nacion/politica/cada-estado-tendra-un-semaforo-de-riesgo-acuerdan-en-reunion-de-gabinete
"
La válvula potosina desarrollada por investigadores en San Luis Potosí, devuelve la esperanza a pacientes delicados de Covid-19, pues tiene la función de regular el paso de oxígeno de un respirador clínico a una máscara, y además, previene el contagio de la enfermedad, y así hacer frente a la pandemia global por el coronavirus. 

José Gerardo Valdez García, estudiante del quinto semestre de odontología de 21 años de edad, en conjunto con un grupo de investigadores, entre ellos su padre, el cirujano José Valdez Tejeda y  el doctor, José Andrés Azcárate Varela, Cirujano Plástico, comenzaron con el trabajo de investigación alrededor de dos meses, a la par del inicio de la cuarentena en la entidad potosina.

José Gerardo descubrió en internet que dos atletas de Brescia, Italia, usaban máscaras estilo full face para buceo. Lo importante de estas máscaras es que cubren tres partes importantes del rostro: ojos, naríz y boca, además de implementar una válvula también llamada Charlotte, la cual conecta el respirador y la mascarilla, explicó. 



Foto: Cortesía

“Sabemos que el Covid-19 causa dificultad para respirar y a los pacientes (de coronavirus) se les administra el oxígeno, por parte de los delineadores quirúrgicos, por eso existe esa gran demanda y a la hora que colocan el ventilador sin la máscara, puede que ahí haya un contagio; ya que se puede colocar mal la mascarilla, el paciente tosa, estornude, quiera hablar y las micro gotitas de saliva pueden hacer un contagio”, mencionó José Gerardo.

“Con la máscara puesta, el virus no puede pasar, pues cubre toda la cara del paciente. Con ello, se benefician enfermeras, médicos, paramédicos, si el paciente tiene la máscara, el personal médico va a estar protegido, además de que tiene un filtro N-95”, dice José Gerardo. 

Valdez García explica que para desarrollar la válvula descargó un archivo de impresión 3D de una empresa deportiva italiana, y las pruebas de desarrollo tardaron dos meses entre el grupo de investigadores. 



Foto: Cortesía

“La válvula está hecha con un material tipo resina, para poder realizarla es por medio de un archivo y su impresión dura aproximadamente entre tres y cuatro horas, se mete a la impresora 3D y ella hace todo el trabajo”, especifió.

Ya teniendo la válvula se hicieron pruebas en el hospital de Especialidades Médicas de la Salud, en áreas como: terapia intensiva, tanto con máscara, válvula y ventilador, acción que Gerardo califica como “todo un éxito”.

El Club Rotario potosino apoyó este desarrollo y en conjunto con los investigadores donaron 30 válvulas y 30 máscaras al Hospital Central “Ignacio Morones Prieto”, el Hospital General de Soledad, Clínica No. 50 de IMSS y al Hospital de Especialidades Médicas de la Salud.



Foto: Cortesía

José Gerardo Valdez señala que la investigación y la producción de máscaras y válvulas seguirán de forma altruista para combatir el coronavirus en San Luis Potosí. “No van a salir a la venta, seguirán las donaciones a los hospitales, más ahora que los casos de Covid-19 seguirán en aumento”. 

Personal médico que las ha utilizado asegura que las máscaras son cómodas y se sienten más seguros para prevenir los contagios.
"|INICIO // OPINION // CARTONES|Con tecnología 3D, potosinos crean válvula para enfrentar el Covid-19|https://sanluis.eluniversal.com.mx/sociedad/26-05-2020/valvula-potosina-la-esperanza-contra-el-covid-19
"





Coronavirus: Un cuento para niños y niñas sobre la pandemia es un libro que explica lo que es el Covid-19 a los más pequeños.
Este cuento fue escrito por Elizabeth Jenner, Kate Wilson y Nia Roberts –parte del equipo de la editorial inglesa Nosy Crow- y cuenta con ilustraciones de Axel Scheffler, reconocido artista del cuento infantil El Grúfalo.
Grupo Planeta, a través de su sello infantil TimunMas, publicó en línea este libro para que los niños entiendan esta nueva enfermedad y las medidas tomadas para controlar la pandemia de coronavirus. 
El libro se puede descargar gratis en formato PDF. Es un cuento historieta que con un lenguaje simple y dibujos ilustrativos, explica con rigor científico qué es el coronavirus a los niños.
El libro está escrito en formato pregunta-respuesta y contesta a las principales dudas sobre el Covid-19:

¿Qué es el coronavirus?
¿Cómo se contrae el coronavirus?
¿Qué sucede si contraes el coronavirus?
¿Por qué las personas están preocupadas por contraer el coronavirus?
¿Existe una cura para el coronavirus?
¿Por qué algunos lugares a los que solemos ir normalmente están cerrados?
¿Qué puedo hacer para ayudar?
¿Qué pasará después?

Para descargar este libro para niños sobre coronavirus, da clic en este enlace.
MÁS INFORMACIÓN SOBRE EL CORONAVIRUS:
Regreso a clases presenciales, lo que debes saber | Coronavirus
Cómo hacer una carpeta de experiencias para tu hijo
Casos de coronavirus en Mexico por estado | Estadísticas Covid-19
Primeros síntomas coronavirus: ¿cuáles son y cuándo ir al hospital?
Estas son las 6 condiciones para levantar la cuarentena de Covid-19
Laboratorios privados autorizados para hacer prueba de coronavirus
Lista de hospitales donde atienden a pacientes con coronavirus
Coronavirus: Canales dónde pasan clases de la SEP por contingencia
Casos de coronavirus en el Estado de México | Covid-19
Qué hacer en cuarentena para no aburrirse
¿Cómo hacer tu gel antibacterial casero para manos con alcohol?
Coronavirus: 15 datos que debes saber sobre la pandemia de Covid-19
Cuántos casos hay de coronavirus en Yucatán
¿Cuántos casos de coronavirus hay en Jalisco? 
 
 
 
 
"||Coronavirus Covid-19 para niños: Libro gratis en PDF para descargar|http://www.unionpuebla.mx/articulo/2020/04/23/gente/coronavirus-covid-19-para-ninos-libro-gratis-en-pdf-para-descargar
"
Después de casi dos meses de contingencia sanitaria por el Covid-19, el ayuntamiento del municipio de Querétaro aprobó el acuerdo por el que se establecen medidas y lineamientos para la prevención de la violencia, así como para reforzar la atención para que sea más rápida y eficaz mientras continúe la pandemia.

Se pretende priorizar la atención especializada a mujeres, niñas y adolescentes que se encuentren en situación de violencia, obligando a las instituciones involucradas a brindar atención de calidad y realizar la captura en el Banco Estatal de Datos e Información sobre casos de Violencia contra las Mujeres (Baesvim), para tener un control y medir el impacto de las estrategias utilizadas para la prevención, así como el beneficio de la difusión de las líneas de emergencia y de apoyo.

El Centro de Justicia para las Mujeres del gobierno estatal será el encargado de supervisar la información que es registrada.

Las recomendaciones que se emiten en el acuerdo son incorporar la perspectiva de género para contener la pandemia; adecuar los mecanismos tradicionales de respuesta a la violencia de género, adoptando canales alternativos de comunicación, fortalecimiento de redes comunitarias; y desarrollar protocolos de atención que fortalezcan la capacidad de las y los agentes de seguridad y las y los actores de justicia involucrados en la investigación y sanción de hechos de violencia doméstica.

El edil Luis Nava Guerrero manifestó que la prevención, atención y el combate a todas las formas de violencia contra las mujeres ha sido una prioridad y seguirá atendiéndose con acciones específicas.

“Este acuerdo expresa nuestro compromiso total con las mujeres de Querétaro, un acuerdo que atiende medidas y recomendaciones de organismos internacionales y alinea nuestras acciones con la estrategia del ejecutivo estatal en la materia”, expresó.

En otro punto, se aprobó la revocación —por incumplimiento de obligaciones establecidas en sus respectivos acuerdos— de cuatro modificaciones del Programa de Ordenamiento Ecológico del municipio de Querétaro, aprobadas durante la administración anterior, para los ejidos de Jurica y San Miguel Carrillo. El edil destacó que se busca tomar decisiones en beneficio del medio ambiente.
"|INICIO // Sociedad // Luego de dos meses de confinamiento, fortalecen acciones contra la violencia|Luego de dos meses de confinamiento, fortalecen acciones contra la violencia |https://www.eluniversalqueretaro.mx/portada/fortalecen-acciones-contra-la-violencia
"
José Luis Higuera y José Ramón Fernández no se guardaron nada y explotaron durante la transmisión de Futbol Picante de ESPN.
El debate de ayer por la noche fue en relación a las palabras que dijo en videoconferencia el dueño de las Chivas, Amaury Vergara, quién aseguró que cuando tomó las riendas del Guadalajara, tomó un un equipo sin identidad, ni valores.
José Luis Higuera aseguró que él era mandado para hablar de los temas deportivos cuando no le correspondía, sino a Matías Almeyda; sin embargo, el comentarista lo desmintió.
Leer más: Amaury Vergara recibió un Chivas sin identidad ni valores
“Por tu culpa se fue Matías Almeyda, tú lo hiciste a un lado. Eras un pelagatos, José Luis”, declaró el periodista de ESPN.
Higuera no se quedó callado y de inmediato respondió a los cuestionamientos: El micrófono te trasforma José Ramón, hablas como si hubieras estado adentro. Tergiversas todo porque tienes envidia, porque ya has perdido protagonismo en ESPN, respondió.
Podrás ver las discusión a partir del minuto 12:50.
  
"|INICIO // Universal Deportes // Futbol // José Ramón y José Luis Higuera se dan con todo en pleno programa|José Ramón y José Luis Higuera se dan con todo en pleno programa|https://www.eluniversal.com.mx/universal-deportes/futbol/jose-ramon-y-jose-luis-higuera-se-dan-con-todo-en-pleno-programa
"
Que el hecho de no poder salir a disfrutar de una tarde de cocteles con tus amigos no te detenga para refrescarte con tu bebida favorita. En Menú te vamos a enseñar a preparar tres recetas que conquistarán a los paladares más exigentes.
Lo mejor de todo es que no necesitas tener un kit de mixología para poder obtener los mismos resultados que en la barra de tu bar favorito.
Checa las recetas del mixólogo Joshua Monaghan y manos a la obra.
Leer también: Prepara unos ricos tacos de camarón de manera fácil 

Corajito clásico & tonic 
Ingredientes
30 ml Corajito Clásico                           
30 ml ginebra                        
Agua quina 
Técnica: Directo
Vaso: alto tipo jaibol 
Decoración: Twist de limón amarillo   

  
Método de elaboración
En un vaso alto tipo jaibol pon hielos, 30 ml de Corajito Clásico, 30 ml de ginebra, agrega agua quina y decora con un twist de limón amarillo.
 

Corajito agitado
Ingredientes
90 ml Corajito Clásico 
Hielo en cubos
Técnica: Directo
Vaso: Old Fashion
Decoración: Twist de naranja o rama de canela

  
Método de elaboración
En un vaso para mezclar sirve hielos, 90 ml de Corajito Clásico, agita por 30 segundos y sirve en un vaso old fashion con 3 cubos de hielo.

Dalgoncito
Ingredientes
1 clara de huevo 
1 cucharada café soluble 
60 ml de Corajito clásico
150 ml de leche (la que más te guste)

Método de elaboración
Bate la clara de huevo y el Corajito Clásico por 10 minutos, en un vaso con hielo agrega la leche a 3/4 partes y pon la mezcla de la clara y el Corajito. Decora con café soluble espolvoreado. 
Checa el video y disfruta en casa.



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Aprende a preparar cocteles como profesional con lo que tienes en casa

Una publicación compartida de  El Universal Menú (@menueluniversal) el 28 May, 2020 a las 3:23 PDT


  
"|INICIO // Menú // Recetas de cocteles para preparar en casa|Recetas de cocteles para preparar en casa|https://www.eluniversal.com.mx/menu/cuarentena-recetas-de-cocteles-para-preparar-en-casa
